,Mean Scale Score,County Name,School Code,District Code,Zip Code,District Name,Total_Students,Per_Student_Spending,Median,Mean,Pop,YearsTeaching,Enrolled,Utilized,Percent_Eligible,Percent_Utilized,Sanctuary
165,2407.40833333,San Joaquin,111369,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,854,746,0.87,0.873536299766,0.0
166,2495.4,San Joaquin,115402,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,199,180,0.9,0.904522613065,0.0
167,2528.4,San Joaquin,3932100,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,2143,1778,0.83,0.829678021465,0.0
168,2424.16666667,San Joaquin,6042626,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,784,711,0.91,0.906887755102,0.0
169,2441.19166667,San Joaquin,6042691,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,848,730,0.86,0.860849056604,0.0
170,2436.85,San Joaquin,6042709,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,568,476,0.84,0.838028169014,0.0
171,2435.90833333,San Joaquin,6042717,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,737,607,0.82,0.823609226594,0.0
172,2452.25833333,San Joaquin,6042725,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,406,349,0.86,0.85960591133,0.0
173,2415.6,San Joaquin,6042766,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,498,418,0.84,0.839357429719,0.0
174,2428.54166667,San Joaquin,6042774,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,490,429,0.88,0.875510204082,0.0
175,2406.89166667,San Joaquin,6042790,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,552,495,0.9,0.896739130435,0.0
176,2464.16666667,San Joaquin,6116115,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,822,628,0.76,0.76399026764,0.0
177,2464.3,San Joaquin,6118871,68676,95206,Stockton Unified,32955.51,12002.19,47189.0,55636.00,65004.0,12.3228346457,528,472,0.89,0.893939393939,0.0
178,2435.075,San Joaquin,111328,68676,95207,Stockton Unified,32955.51,12002.19,41888.0,52717.00,47965.0,12.3228346457,858,647,0.75,0.754079254079,0.0
179,2603.5,San Joaquin,124248,68676,95207,Stockton Unified,32955.51,12002.19,41888.0,52717.00,47965.0,12.3228346457,195,125,0.64,0.641025641026,0.0
180,2540.35,San Joaquin,3937406,68676,95207,Stockton Unified,32955.51,12002.19,41888.0,52717.00,47965.0,12.3228346457,1714,1290,0.75,0.752625437573,0.0
181,2437.28333333,San Joaquin,6042501,68676,95207,Stockton Unified,32955.51,12002.19,41888.0,52717.00,47965.0,12.3228346457,535,458,0.86,0.856074766355,0.0
182,2445.28333333,San Joaquin,6042741,68676,95207,Stockton Unified,32955.51,12002.19,41888.0,52717.00,47965.0,12.3228346457,779,645,0.83,0.827984595635,0.0
183,2480.71666667,San Joaquin,6098677,68676,95207,Stockton Unified,32955.51,12002.19,41888.0,52717.00,47965.0,12.3228346457,232,104,0.45,0.448275862069,0.0
184,2439.58333333,San Joaquin,111336,68676,95202,Stockton Unified,32955.51,12002.19,11516.0,19668.00,4212.0,12.3228346457,685,610,0.89,0.890510948905,0.0
185,2695.1,San Joaquin,119743,68676,95202,Stockton Unified,32955.51,12002.19,11516.0,19668.00,4212.0,12.3228346457,428,273,0.64,0.63785046729,0.0
186,2459.85,San Joaquin,119784,68676,95202,Stockton Unified,32955.51,12002.19,11516.0,19668.00,4212.0,12.3228346457,215,166,0.77,0.772093023256,0.0
187,2442.83333333,San Joaquin,111344,68676,95215,Stockton Unified,32955.51,12002.19,47093.0,57013.00,23224.0,12.3228346457,896,792,0.88,0.883928571429,0.0
188,2531.75,San Joaquin,3932654,68676,95215,Stockton Unified,32955.51,12002.19,47093.0,57013.00,23224.0,12.3228346457,2084,1626,0.78,0.780230326296,0.0
189,2435.175,San Joaquin,6042550,68676,95215,Stockton Unified,32955.51,12002.19,47093.0,57013.00,23224.0,12.3228346457,858,752,0.88,0.876456876457,0.0
190,2406.075,San Joaquin,111351,68676,95205,Stockton Unified,32955.51,12002.19,35714.0,42567.00,38069.0,12.3228346457,867,741,0.85,0.854671280277,0.0
191,2443.4,San Joaquin,3930211,68676,95205,Stockton Unified,32955.51,12002.19,35714.0,42567.00,38069.0,12.3228346457,235,185,0.79,0.787234042553,0.0
192,2445.325,San Joaquin,6042519,68676,95205,Stockton Unified,32955.51,12002.19,35714.0,42567.00,38069.0,12.3228346457,594,540,0.91,0.909090909091,0.0
193,2445.63333333,San Joaquin,6042568,68676,95205,Stockton Unified,32955.51,12002.19,35714.0,42567.00,38069.0,12.3228346457,965,857,0.89,0.888082901554,0.0
194,2451.375,San Joaquin,6042576,68676,95205,Stockton Unified,32955.51,12002.19,35714.0,42567.00,38069.0,12.3228346457,805,723,0.9,0.898136645963,0.0
195,2430.83333333,San Joaquin,6042600,68676,95205,Stockton Unified,32955.51,12002.19,35714.0,42567.00,38069.0,12.3228346457,594,546,0.92,0.919191919192,0.0
196,2425.69166667,San Joaquin,6042758,68676,95205,Stockton Unified,32955.51,12002.19,35714.0,42567.00,38069.0,12.3228346457,495,409,0.83,0.826262626263,0.0
197,2444.44166667,San Joaquin,118752,68676,95203,Stockton Unified,32955.51,12002.19,36215.0,45357.00,14142.0,12.3228346457,485,441,0.91,0.909278350515,0.0
198,2587.3,San Joaquin,123802,68676,95203,Stockton Unified,32955.51,12002.19,36215.0,45357.00,14142.0,12.3228346457,487,344,0.71,0.70636550308,0.0
199,2552.85,San Joaquin,3930427,68676,95203,Stockton Unified,32955.51,12002.19,36215.0,45357.00,14142.0,12.3228346457,413,330,0.8,0.799031476998,0.0
200,2433.9,San Joaquin,6042808,68676,95203,Stockton Unified,32955.51,12002.19,36215.0,45357.00,14142.0,12.3228346457,556,494,0.89,0.888489208633,0.0
201,2437.125,San Joaquin,6104665,68676,95203,Stockton Unified,32955.51,12002.19,36215.0,45357.00,14142.0,12.3228346457,241,206,0.85,0.854771784232,0.0
202,2471.66666667,San Joaquin,121798,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,326,207,0.63,0.634969325153,0.0
203,2449.49166667,San Joaquin,6042535,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,739,618,0.84,0.836265223275,0.0
204,2437.08333333,San Joaquin,6042543,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,588,520,0.88,0.884353741497,0.0
205,2446.95,San Joaquin,6042634,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,630,497,0.79,0.788888888889,0.0
206,2418.45833333,San Joaquin,6042683,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,684,560,0.82,0.818713450292,0.0
207,2435.98333333,San Joaquin,6042782,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,480,405,0.84,0.84375,0.0
208,2454.20833333,San Joaquin,6042824,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,397,326,0.82,0.821158690176,0.0
209,2501.15,San Joaquin,6098651,68676,95204,Stockton Unified,32955.51,12002.19,46734.0,59327.00,27786.0,12.3228346457,1086,701,0.65,0.645488029466,0.0
210,2456.04166667,San Joaquin,6042618,68676,95209,Stockton Unified,32955.51,12002.19,72159.0,83023.00,39488.0,12.3228346457,666,535,0.8,0.803303303303,0.0
211,2450.925,San Joaquin,6042667,68676,95210,Stockton Unified,32955.51,12002.19,44245.0,51650.00,39009.0,12.3228346457,601,496,0.83,0.825291181364,0.0
212,2508.83333333,San Joaquin,6115422,68676,95210,Stockton Unified,32955.51,12002.19,44245.0,51650.00,39009.0,12.3228346457,976,687,0.7,0.703893442623,0.0
213,2457.6,San Joaquin,102632,68585,95212,Lodi Unified,27165.3,10653.84,65296.0,88945.00,25239.0,13.7783251232,752,575,0.76,0.764627659574,0.0
214,2477.2375,San Joaquin,111286,68585,95212,Lodi Unified,27165.3,10653.84,65296.0,88945.00,25239.0,13.7783251232,519,355,0.68,0.684007707129,0.0
215,2434.8,San Joaquin,6042055,68585,95212,Lodi Unified,27165.3,10653.84,65296.0,88945.00,25239.0,13.7783251232,357,292,0.82,0.817927170868,0.0
216,2520.7,San Joaquin,6042196,68585,95212,Lodi Unified,27165.3,10653.84,65296.0,88945.00,25239.0,13.7783251232,789,645,0.82,0.817490494297,0.0
217,2689.5,San Joaquin,3930443,68585,95207,Lodi Unified,27165.3,10653.84,41888.0,52717.00,47965.0,13.7783251232,248,131,0.53,0.528225806452,0.0
218,2532.25,San Joaquin,102657,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,743,414,0.56,0.557200538358,0.0
219,2492.2625,San Joaquin,116608,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,480,256,0.53,0.533333333333,0.0
220,2569.25,San Joaquin,3930237,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,2161,1279,0.59,0.591855622397,0.0
221,2444.8,San Joaquin,3930278,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,152,101,0.66,0.664473684211,0.0
222,2626.52,San Joaquin,6042063,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,263,117,0.44,0.444866920152,0.0
223,2413.075,San Joaquin,6100341,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,554,499,0.9,0.900722021661,0.0
224,2430.6875,San Joaquin,6104038,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,572,484,0.85,0.846153846154,0.0
225,2479.65,San Joaquin,6107114,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,656,571,0.87,0.870426829268,0.0
226,2444.9125,San Joaquin,6108807,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,512,455,0.89,0.888671875,0.0
227,2494.95,San Joaquin,6111983,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,621,337,0.54,0.54267310789,0.0
228,2478.725,San Joaquin,6120059,68585,95209,Lodi Unified,27165.3,10653.84,72159.0,83023.00,39488.0,13.7783251232,511,276,0.54,0.54011741683,0.0
229,2544.6,San Joaquin,108225,68585,95210,Lodi Unified,27165.3,10653.84,44245.0,51650.00,39009.0,13.7783251232,1740,1363,0.78,0.783333333333,0.0
230,2422.525,San Joaquin,6100366,68585,95210,Lodi Unified,27165.3,10653.84,44245.0,51650.00,39009.0,13.7783251232,526,501,0.95,0.95247148289,0.0
231,2442.725,San Joaquin,6104426,68585,95210,Lodi Unified,27165.3,10653.84,44245.0,51650.00,39009.0,13.7783251232,457,423,0.93,0.925601750547,0.0
232,2441.9,San Joaquin,6109839,68585,95210,Lodi Unified,27165.3,10653.84,44245.0,51650.00,39009.0,13.7783251232,538,493,0.92,0.916356877323,0.0
233,2426.15,San Joaquin,6110944,68585,95210,Lodi Unified,27165.3,10653.84,44245.0,51650.00,39009.0,13.7783251232,361,332,0.92,0.919667590028,0.0
234,2455.425,San Joaquin,100560,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,840,673,0.8,0.80119047619,0.0
235,2537.9,San Joaquin,3934759,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,2076,1344,0.65,0.647398843931,0.0
236,2473.45,San Joaquin,3934767,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,113,86,0.76,0.761061946903,0.0
237,2437.15,San Joaquin,6042097,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,456,394,0.86,0.864035087719,0.0
238,2426.475,San Joaquin,6042147,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,531,505,0.95,0.951035781544,0.0
239,2455.5625,San Joaquin,6042154,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,361,287,0.8,0.795013850416,0.0
240,2425.7625,San Joaquin,6042170,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,288,253,0.88,0.878472222222,0.0
241,2447.25,San Joaquin,6042204,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,364,348,0.96,0.956043956044,0.0
242,2455.85,San Joaquin,6097760,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,531,514,0.97,0.967984934087,0.0
243,2423.4375,San Joaquin,6108856,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,667,572,0.86,0.857571214393,0.0
244,2492.24166667,San Joaquin,6117675,68585,95240,Lodi Unified,27165.3,10653.84,44548.0,57020.00,47172.0,13.7783251232,362,255,0.7,0.704419889503,0.0
245,2524.025,San Joaquin,102640,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,809,519,0.64,0.641532756489,0.0
246,2494.9875,San Joaquin,108209,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,785,381,0.49,0.485350318471,0.0
247,2456.45,San Joaquin,111419,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,397,305,0.77,0.768261964736,0.0
248,2435.825,San Joaquin,132837,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,51,50,0.98,0.980392156863,0.0
249,2498.68333333,San Joaquin,3930344,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,158,93,0.59,0.588607594937,0.0
250,2582.5,San Joaquin,3934783,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,2180,1122,0.51,0.514678899083,0.0
251,2487.025,San Joaquin,6042071,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,627,275,0.44,0.438596491228,0.0
252,2470.025,San Joaquin,6042139,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,532,325,0.61,0.610902255639,0.0
253,2517.675,San Joaquin,6042220,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,972,752,0.77,0.77366255144,0.0
254,2491.2375,San Joaquin,6042295,68585,95242,Lodi Unified,27165.3,10653.84,69039.0,87799.00,25393.0,13.7783251232,576,218,0.38,0.378472222222,0.0
255,2496.5125,San Joaquin,108217,68585,95219,Lodi Unified,27165.3,10653.84,78958.0,102684.00,27884.0,13.7783251232,855,445,0.52,0.520467836257,0.0
256,2445.38333333,San Joaquin,6042121,68585,95220,Lodi Unified,27165.3,10653.84,63688.0,88541.00,7273.0,13.7783251232,202,165,0.82,0.816831683168,0.0
257,2475.275,San Joaquin,6042188,68585,95237,Lodi Unified,27165.3,10653.84,50260.0,63446.00,3167.0,13.7783251232,508,326,0.64,0.641732283465,0.0
258,2572.85,San Joaquin,101576,68593,95206,Manteca Unified,22157.3,9859.08,47189.0,55636.00,65004.0,15.5350318471,1204,865,0.72,0.718438538206,0.0
259,2440.5,San Joaquin,112565,68593,95206,Manteca Unified,22157.3,9859.08,47189.0,55636.00,65004.0,15.5350318471,111,89,0.8,0.801801801802,0.0
260,2476.525,San Joaquin,6110555,68593,95206,Manteca Unified,22157.3,9859.08,47189.0,55636.00,65004.0,15.5350318471,824,628,0.76,0.76213592233,0.0
261,2456.925,San Joaquin,6115414,68593,95206,Manteca Unified,22157.3,9859.08,47189.0,55636.00,65004.0,15.5350318471,1121,909,0.81,0.810883140054,0.0
262,2451.26666667,San Joaquin,6120505,68593,95206,Manteca Unified,22157.3,9859.08,47189.0,55636.00,65004.0,15.5350318471,947,735,0.78,0.776135163675,0.0
263,2471.425,San Joaquin,105973,68593,95337,Manteca Unified,22157.3,9859.08,70294.0,78967.00,31557.0,15.5350318471,826,324,0.39,0.392251815981,0.0
264,2500.93333333,San Joaquin,108613,68593,95337,Manteca Unified,22157.3,9859.08,70294.0,78967.00,31557.0,15.5350318471,959,430,0.45,0.448383733055,0.0
265,2556.65,San Joaquin,126094,68593,95337,Manteca Unified,22157.3,9859.08,70294.0,78967.00,31557.0,15.5350318471,135,61,0.45,0.451851851852,0.0
266,2494.44166667,San Joaquin,6042378,68593,95337,Manteca Unified,22157.3,9859.08,70294.0,78967.00,31557.0,15.5350318471,560,335,0.6,0.598214285714,0.0
267,2473.075,San Joaquin,6042386,68593,95337,Manteca Unified,22157.3,9859.08,70294.0,78967.00,31557.0,15.5350318471,786,643,0.82,0.818066157761,0.0
268,2500.25833333,San Joaquin,113357,68593,95330,Manteca Unified,22157.3,9859.08,66803.0,78436.00,17853.0,15.5350318471,1061,537,0.51,0.506126295947,0.0
269,2572.25,San Joaquin,116376,68593,95330,Manteca Unified,22157.3,9859.08,66803.0,78436.00,17853.0,15.5350318471,1330,753,0.57,0.566165413534,0.0
270,2443.375,San Joaquin,6042337,68593,95330,Manteca Unified,22157.3,9859.08,66803.0,78436.00,17853.0,15.5350318471,875,655,0.75,0.748571428571,0.0
271,2475.54166667,San Joaquin,6118509,68593,95330,Manteca Unified,22157.3,9859.08,66803.0,78436.00,17853.0,15.5350318471,831,534,0.64,0.642599277978,0.0
272,2575.65,San Joaquin,3930310,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,1429,676,0.47,0.473058082575,0.0
273,2565.25,San Joaquin,3932001,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,1639,885,0.54,0.539963392312,0.0
274,2578.55,San Joaquin,3935103,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,1616,913,0.56,0.564975247525,0.0
275,2466.55,San Joaquin,3935111,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,179,122,0.68,0.68156424581,0.0
276,2453.33333333,San Joaquin,6042329,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,510,378,0.74,0.741176470588,0.0
277,2448.05833333,San Joaquin,6042345,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,601,488,0.81,0.811980033278,0.0
278,2489.48333333,San Joaquin,6042360,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,549,275,0.5,0.500910746812,0.0
279,2467.56666667,San Joaquin,6042394,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,787,589,0.75,0.748411689962,0.0
280,2461.85,San Joaquin,6104533,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,766,499,0.65,0.651436031332,0.0
281,2497.38333333,San Joaquin,6107429,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,1119,505,0.45,0.451295799821,0.0
282,2497.98333333,San Joaquin,6108237,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,877,461,0.53,0.525655644242,0.0
283,2481.03333333,San Joaquin,6109532,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,849,477,0.56,0.56183745583,0.0
284,2468.95,San Joaquin,6112197,68593,95336,Manteca Unified,22157.3,9859.08,58811.0,70062.00,42675.0,15.5350318471,576,339,0.59,0.588541666667,0.0
285,2454.10833333,San Joaquin,6042311,68593,95231,Manteca Unified,22157.3,9859.08,48825.0,58738.00,4374.0,15.5350318471,616,553,0.9,0.897727272727,0.0
286,2460.95,San Joaquin,132415,68569,95207,Lincoln Unified,8672.58,9968.53,41888.0,52717.00,47965.0,14.2131147541,366,145,0.4,0.396174863388,0.0
287,2495.05,San Joaquin,3933793,68569,95207,Lincoln Unified,8672.58,9968.53,41888.0,52717.00,47965.0,14.2131147541,243,198,0.81,0.814814814815,0.0
288,2589.95,San Joaquin,3933801,68569,95207,Lincoln Unified,8672.58,9968.53,41888.0,52717.00,47965.0,14.2131147541,2878,1556,0.54,0.540653231411,0.0
289,2430.3625,San Joaquin,6041909,68569,95207,Lincoln Unified,8672.58,9968.53,41888.0,52717.00,47965.0,14.2131147541,601,467,0.78,0.777038269551,0.0
290,2453.425,San Joaquin,6041917,68569,95207,Lincoln Unified,8672.58,9968.53,41888.0,52717.00,47965.0,14.2131147541,600,516,0.86,0.86,0.0
291,2554.725,San Joaquin,6041925,68569,95207,Lincoln Unified,8672.58,9968.53,41888.0,52717.00,47965.0,14.2131147541,658,387,0.59,0.588145896657,0.0
292,2479.08333333,San Joaquin,6041933,68569,95207,Lincoln Unified,8672.58,9968.53,41888.0,52717.00,47965.0,14.2131147541,714,580,0.81,0.812324929972,0.0
293,2464.05833333,San Joaquin,6041891,68569,95209,Lincoln Unified,8672.58,9968.53,72159.0,83023.00,39488.0,14.2131147541,573,446,0.78,0.778359511344,0.0
294,2489.95833333,San Joaquin,6095210,68569,95219,Lincoln Unified,8672.58,9968.53,78958.0,102684.00,27884.0,14.2131147541,716,431,0.6,0.601955307263,0.0
295,2480.86666667,San Joaquin,6104020,68569,95219,Lincoln Unified,8672.58,9968.53,78958.0,102684.00,27884.0,14.2131147541,636,484,0.76,0.761006289308,0.0
296,2483.08333333,San Joaquin,6105738,68569,95219,Lincoln Unified,8672.58,9968.53,78958.0,102684.00,27884.0,14.2131147541,665,435,0.65,0.654135338346,0.0
297,2543.325,San Joaquin,6111462,68569,95219,Lincoln Unified,8672.58,9968.53,78958.0,102684.00,27884.0,14.2131147541,759,252,0.33,0.332015810277,0.0
